1.254726453,129.74625,15952.73811,1.440194316,161.9738649,20924.81083,1.762008661,201.5681437,24190.69973,3.635494445,207.1795154,23420.81539,14.09230359,189.8636335,23027.00996,1.254726453,129.74625,15952.73811,1.440194316,161.9738649,20924.81083,1.762008661,201.5681437,24190.69973,3.635494445,207.1795154,23420.81539,14.09230359,189.8636335,23027.00996,1.254726453,129.74625,126.3041492,401.5396486,15952.73811,-3.06E-19,0,1.440194314,161.973865,144.6541076,413.0805405,20924.81084,-5.82E-09,-2.59E-07,1.760824198,201.6633731,155.5425398,430.1690441,24193.48352,-3.634686629,-0.007629002,3.09172999,233.0650193,151.8556053,357.6213027,32093.86991,-8134.351252,-0.358534452,10.37941983,236.3179232,151.8993556,353.0883214,41879.45861,-5070.773992,-0.17856419,1.254726453,3.100145946,28.73671416,1.440194314,4.467966427,37.69323509,1.760824198,6.152767687,43.60489674,3.09172999,9.972048559,207.4052436,10.37941983,16.27435615,506.3141568,1.254726453,129.74625,126.3041492,401.5396486,15952.73811,-3.06E-19,0,1.440194314,161.973865,144.6541076,413.0805405,20924.81084,-5.82E-09,-2.59E-07,1.760824198,201.6633731,155.5425398,430.1690441,24193.48352,-3.634686629,-0.007629002,3.09172999,233.0650193,151.8556053,357.6213027,32093.86991,-8134.351252,-0.358534452,10.37941983,236.3179232,151.8993556,353.0883214,41879.45861,-5070.773992,-0.17856419,normal
1.000000035,60.00000215,0.000635011,1.000041601,60.00398192,1.218218372,1.053795372,67.10661209,2168.237212,2.599617766,158.7757789,21064.42098,14.19051647,185.2130262,22927.11148,1.000000035,60.00000215,0.000635011,1.000041601,60.00398192,1.218218372,1.053795372,67.10661209,2168.237212,2.599617766,158.7757789,21064.42098,14.19051647,185.2130262,22927.11148,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,5.15E-250,0,1.014822791,60,0,84.85281374,4.55E-13,3.71E-38,0,2.923842409,60,6.74E-07,84.85281374,1.02E-12,5.90E-14,0.091795012,1,60.98809695,0,1,60.98809695,0,1,60.98809695,0,1.014822791,60.97320033,0.014970848,2.923842409,60.39330681,1.79504686,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.014822791,60,0,84.85281374,4.55E-13,3.67E-56,0,2.923842409,60,6.74E-07,84.85281374,1.02E-12,1.77E-29,2.75E-17,normal
1,110,0,1,110,0,1,110,0,1,110,1.82E-12,1.127076575,110,8.15E-09,1,110,0,1,110,0,1,110,0,1,110,1.82E-12,1.127076575,110,8.15E-09,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,1.35E-06,110,1.82E-12,0,0,1.127076575,110,9.03E-05,110,8.15E-09,0,0,1,375.003799,0,1,375.003799,0,1,375.003799,0,1,375.003799,3.21E-07,1.127076575,347.1280102,6156.061917,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,1.35E-06,110,1.82E-12,0,0,1.127076575,110,9.03E-05,110,8.15E-09,0,0,normal
2,60,3.87E-08,2.000001527,60.0000125,0.002610461,2.015082787,60.62075314,187.6090906,3.302973619,118.2810594,14861.94494,17.39441474,160.3192724,26325.20866,2,60,3.87E-08,2.000001527,60.0000125,0.002610461,2.015082787,60.62075314,187.6090906,3.302973619,118.2810594,14861.94494,17.39441474,160.3192724,26325.20866,2,60,0,84.85281374,0,2.24E-122,0,2,60,0,84.85281374,4.55E-13,-4.50E-85,0,2,60,0,84.85281374,4.55E-13,6.07E-165,0,2.046282243,60,6.74E-07,84.85281374,1.02E-12,-2.07E-29,-3.23E-17,6.962439982,60,6.74E-07,84.85281374,2.77E-12,3.92E-13,0.352039064,2,30.09240699,905.5529583,2,30.09240699,905.5529583,2,30.09240699,905.5529583,2.046282243,29.87689165,906.0243144,6.962439982,25.29828399,875.4985367,2,60,0,84.85281374,0,1.24E-122,0,2,60,0,84.85281374,4.55E-13,-3.18E-85,0,2,60,0,84.85281374,4.55E-13,0,0,2.046282243,60,6.74E-07,84.85281374,1.02E-12,-2.07E-29,-3.22E-17,6.962439982,60,9.54E-07,84.85281374,1.29E-12,4.23E-29,4.65E-17,normal
1,380,0,1,380,0,1.000000213,379.9999319,0.021777357,1.325187154,318.9486685,19534.35355,11.62398397,228.7544237,42038.0377,1,380,0,1,380,0,1.000000213,379.9999319,0.021777357,1.325187154,318.9486685,19534.35355,11.62398397,228.7544237,42038.0377,1,380,0,484.139188,18722.37314,-1.94E-83,0,1,380,0,465.4617213,22551.15997,-2.22E-48,0,1,380,0,440.0954921,24648.00019,-3.72E-13,0,1.08663682,375.7958968,76.62000965,423.3111107,24568.73606,-2541.277735,-0.214734396,8.482359169,291.2562668,207.7349017,366.7452429,50478.51904,-12657.21606,-0.376508159,1,57.20036888,0,1,57.20036888,0,1,57.20036888,0,1.08663682,53.53369511,194.2395658,8.482359169,20.46929167,715.7012665,1,380,0,484.139188,18722.37314,-1.94E-83,0,1,380,0,465.4617213,22551.15997,-2.22E-48,0,1,380,0,440.0954921,24648.00019,-3.72E-13,0,1.08663682,375.7958968,76.62000965,423.3111107,24568.73606,-2541.277735,-0.214734396,8.482359169,291.2562668,207.7349017,366.7452429,50478.51904,-12657.21606,-0.376508159,normal
1.000000039,60.00000344,0.001045773,1.000046104,60.00531314,1.643539412,1.056314078,67.81669163,2384.782013,2.449191077,154.2733812,20713.12013,14.56801244,190.4207193,27048.06351,1.000000039,60.00000344,0.001045773,1.000046104,60.00531314,1.643539412,1.056314078,67.81669163,2384.782013,2.449191077,154.2733812,20713.12013,14.56801244,190.4207193,27048.06351,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.016148968,60,0,84.85281374,9.09E-13,-1.27E-32,0,3.01896153,60,6.74E-07,84.85281374,4.55E-13,1.94E-31,0,1,59.75017405,0,1,59.75017405,0,1,59.75017405,0,1.016148968,59.75531751,0.001640729,3.01896153,58.22392693,48.74583715,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.016148968,60,0,84.85281374,9.09E-13,-1.27E-32,0,3.01896153,60,6.74E-07,84.85281374,4.55E-13,1.94E-31,0,normal
1.401171303,155.9017764,20146.82839,1.578093273,181.0257027,22887.15837,1.833327202,208.6778231,24444.10661,3.367788763,205.3550823,23455.29818,14.83941358,198.4390977,24872.44686,1.401171303,155.9017764,20146.82839,1.578093273,181.0257027,22887.15837,1.833327202,208.6778231,24444.10661,3.367788763,205.3550823,23455.29818,14.83941358,198.4390977,24872.44686,1.401171303,155.9017764,141.9395237,410.7375852,20146.82839,-2.82E-71,0,1.578093273,181.0257027,151.2850236,420.9160309,22887.15837,-1.43E-11,-1.75E-08,1.833060628,208.6994447,156.3471979,433.5357625,24444.44631,-0.285254196,-0.001913334,2.890186668,229.3749467,152.5218437,366.9778897,31090.63381,-3918.027237,-0.178862624,11.18492116,243.6718379,157.1341364,351.217432,35859.43464,-3471.47947,-0.136999111,1.401171303,4.770855123,50.64138932,1.578093273,6.030467656,57.52952647,1.833060628,7.417893588,61.4442945,2.890186668,9.683743644,149.8132627,11.18492116,14.97843284,449.6097033,1.401171303,155.9017764,141.9395237,410.7375852,20146.82839,-2.82E-71,0,1.578093273,181.0257027,151.2850236,420.9160309,22887.15837,-1.43E-11,-1.75E-08,1.833060628,208.6994447,156.3471979,433.5357625,24444.44631,-0.285254196,-0.001913334,2.890186668,229.3749467,152.5218437,366.9778897,31090.63381,-3918.027237,-0.178862624,11.18492116,243.6718379,157.1341364,351.217432,35859.43464,-3471.47947,-0.136999111,normal
1.216161342,121.8105731,14409.69989,1.398902554,155.5383325,20097.92342,1.736131845,199.13816,24079.61259,2.023992136,218.7870894,24653.2371,11.18447967,204.4426033,31902.47706,1.216161342,121.8105731,14409.69989,1.398902554,155.5383325,20097.92342,1.736131845,199.13816,24079.61259,2.023992136,218.7870894,24653.2371,11.18447967,204.4426033,31902.47706,1.216161342,121.8105731,120.0404094,399.0461323,14409.69989,0,0,1.398902554,155.5383325,141.7671451,410.5997721,20097.92342,-5.22E-255,0,1.736131845,199.13816,155.1760696,429.01749,24079.61259,-1.70E-81,0,2.001327084,220.585355,156.9829933,439.3754909,24643.66035,-1.755015324,-0.006536607,8.881981283,241.8868234,182.652748,398.1831351,45843.38521,-5307.873834,-0.163885375,1.216161342,10.9235079,508.2442733,1.398902554,17.25777351,708.8735062,1.736131845,25.44606981,849.3115955,2.001327084,29.47348518,869.1225487,8.881981283,19.39388245,655.9472938,1.216161342,121.8105731,120.0404094,399.0461323,14409.69989,0,0,1.398902554,155.5383325,141.7671451,410.5997721,20097.92342,-5.22E-255,0,1.736131845,199.13816,155.1760696,429.01749,24079.61259,-1.70E-81,0,2.001327084,220.585355,156.9829933,439.3754909,24643.66035,-1.755015324,-0.006536607,8.881981283,241.8868234,182.652748,398.1831351,45843.38521,-5307.873834,-0.163885375,normal
1.001389667,379.5646123,136.5221752,1.01957267,374.0565142,1830.929522,1.33317384,316.8239036,15846.07511,2.743486536,272.7966759,22107.88689,11.89745405,213.2828787,24192.4353,1.001389667,379.5646123,136.5221752,1.01957267,374.0565142,1830.929522,1.33317384,316.8239036,15846.07511,2.743486536,272.7966759,22107.88689,11.89745405,213.2828787,24192.4353,1.001389667,379.5646123,11.68427042,608.8064511,136.5221752,-5.72E-254,0,1.01957267,374.0565142,42.78936225,605.387707,1830.929522,-1.03E-150,0,1.33317384,316.8239036,125.8811944,571.7983787,15846.07511,1.04E-46,0,2.719934686,274.6392773,147.9994052,532.4575422,22868.17596,-149.9982793,-0.012503045,9.589255172,250.1791091,151.6536403,386.6450779,35699.51065,388.0177804,0.015484085,1.001389667,1.898714853,0.003252817,1.01957267,1.915445312,0.750599737,1.33317384,4.502887107,129.3071673,2.719934686,17.03072056,572.1564861,9.589255172,18.07934379,668.2341262,1.001389667,379.5646123,11.68427042,608.8064511,136.5221752,-5.72E-254,0,1.01957267,374.0565142,42.78936225,605.387707,1830.929522,-1.03E-150,0,1.33317384,316.8239036,125.8811944,571.7983787,15846.07511,1.04E-46,0,2.719934686,274.6392773,147.9994052,532.4575422,22868.17596,-149.9982793,-0.012503045,9.589255172,250.1791091,151.6536403,386.6450779,35699.51065,388.0177804,0.015484085,normal
1.005012357,67.56603068,489.2811825,1.041689359,78.56656647,3787.98328,1.347088623,146.8313405,18847.64436,3.992733872,209.0910148,24052.72421,15.98312402,222.6183138,35180.16251,1.005012357,67.56603068,489.2811825,1.041689359,78.56656647,3787.98328,1.347088623,146.8313405,18847.64436,3.992733872,209.0910148,24052.72421,15.98312402,222.6183138,35180.16251,1.005012357,67.56603068,22.11970123,480.7714306,489.2811825,-1.60E-14,-9.49E-11,1.041689358,78.56656647,61.54659438,482.4403646,3787.98328,-3.10E-11,-1.55E-08,1.346819108,146.8487165,137.2949632,498.1283862,18849.90712,-0.434980786,-0.001907694,3.546135524,227.8674548,154.6931085,438.619702,34530.5967,-902.9823721,-0.036996408,13.06739442,258.9033615,189.2424351,387.066247,45834.10921,-5156.998337,-0.161124452,1.005012357,1.587865223,0.713593121,1.041689358,2.007972215,5.524591801,1.346819108,4.615552924,27.50363512,3.546135524,9.063695146,252.4133401,13.06739442,13.10794744,505.1338661,1.005012357,67.56603068,22.11970123,480.7714306,489.2811825,-1.60E-14,-9.49E-11,1.041689358,78.56656647,61.54659438,482.4403646,3787.98328,-3.10E-11,-1.55E-08,1.346819108,146.8487165,137.2949632,498.1283862,18849.90712,-0.434980786,-0.001907694,3.546135524,227.8674548,154.6931085,438.619702,34530.5967,-902.9823721,-0.036996408,13.06739442,258.9033615,189.2424351,387.066247,45834.10921,-5156.998337,-0.161124452,normal
